iso3,year,event_date,source,admin1,admin2,location,event_type,sub_event_type,interaction,fatalities,timestamp,latitude,longitude,geo_precision,time_precision
ZWE,2007,2007-07-06,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597767,-17.8277,31.0534,1,1
ZWE,2007,2007-07-05,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mt. Pleasant,Violence against civilians,Attack,17,0,1618597767,-17.7769,31.0486,1,1
ZWE,2007,2007-07-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597767,-17.8277,31.0534,1,1
ZWE,2007,2007-07-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Rural,Manyame,Violence against civilians,Attack,17,0,1618597767,-17.9311,31.1036,1,1
ZWE,2007,2007-07-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597767,-17.8972,30.9336,1,1
ZWE,2007,2007-06-15,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597767,-17.8277,31.0534,1,3
ZWE,2007,2007-06-08,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597767,-20.15,28.58,1,1
ZWE,2007,2007-06-08,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Dzivaresekwa,Violence against civilians,Attack,17,0,1618597767,-17.8227,30.9553,1,1
ZWE,2007,2007-06-04,Zimbabwe Human Rights NGO Forum,Mashonaland East,Murehwa,Murehwa,Violence against civilians,Attack,17,0,1618597767,-17.6469,31.7775,1,1
ZWE,2007,2007-06-04,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Abduction/forced disappearance,37,0,1618597767,-18.0127,31.0756,1,1
ZWE,2007,2007-06-04,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597767,-18.0127,31.0756,1,1
ZWE,2007,2007-06-03,Zimbabwe Human Rights NGO Forum,Masvingo,Masvingo Urban,Masvingo,Protests,Peaceful protest,60,0,1618597767,-20.0833,30.8333,1,1
ZWE,2007,2007-06-02,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597767,-20.15,28.58,1,1
ZWE,2007,2007-06-02,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Excessive force against protesters,16,0,1618597767,-20.15,28.58,1,1
ZWE,2007,2007-05-26,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597767,-17.8277,31.0534,1,1
ZWE,2007,2007-05-26,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Hatfield,Violence against civilians,Attack,37,0,1618597767,-17.8757,31.0921,1,1
ZWE,2007,2007-05-25,Cape Times,Matabeleland South,Matobo,Matobo,Violence against civilians,Attack,17,2,1618597767,-20.4166,28.4833,1,1
ZWE,2007,2007-05-20,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mbare,Violence against civilians,Attack,17,0,1618597767,-17.8581,31.0372,1,1
ZWE,2007,2007-05-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597767,-17.8277,31.0534,1,1
ZWE,2007,2007-05-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mabvuku,Violence against civilians,Attack,37,0,1618597768,-17.85,31.1833,1,1
ZWE,2007,2007-05-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597769,-17.8277,31.0534,1,1
ZWE,2007,2007-05-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-05-16,Zimbabwe Human Rights NGO Forum,Manicaland,Buhera,Buhera,Violence against civilians,Attack,37,0,1618597770,-19.3333,31.4333,1,1
ZWE,2007,2007-05-15,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-05-15,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-05-14,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-05-11,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-05-11,Zimbabwe Human Rights NGO Forum,Mashonaland West,Kadoma Urban,Kadoma,Violence against civilians,Attack,17,0,1618597770,-18.35,29.9167,1,1
ZWE,2007,2007-05-11,Zimbabwe Human Rights NGO Forum,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,37,0,1618597770,-18.9707,32.6709,1,1
ZWE,2007,2007-05-11,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-05-11,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Hatfield,Violence against civilians,Attack,37,0,1618597770,-17.8757,31.0921,1,1
ZWE,2007,2007-05-09,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-05-08,Zimbabwe Human Rights NGO Forum,Mashonaland West,Hurungwe,Muzarabani,Violence against civilians,Attack,37,0,1618597770,-15.75,29.3333,1,1
ZWE,2007,2007-05-04,Zimbabwe Human Rights NGO Forum,Manicaland,Buhera,Buhera,Violence against civilians,Attack,37,0,1618597770,-19.3333,31.4333,1,1
ZWE,2007,2007-05-03,Zimbabwe Human Rights NGO Forum,Midlands,Gweru Urban,Gweru,Protests,Peaceful protest,60,0,1618597770,-19.45,29.82,1,1
ZWE,2007,2007-05-03,Zimbabwe Human Rights NGO Forum,Midlands,Gweru Urban,Gweru,Protests,Excessive force against protesters,16,0,1618597770,-19.45,29.82,1,1
ZWE,2007,2007-04-30,Zimbabwe Human Rights NGO Forum,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,17,0,1618597770,-18.9707,32.6709,1,1
ZWE,2007,2007-04-29,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-04-27,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mbare,Violence against civilians,Attack,37,0,1618597770,-17.8581,31.0372,1,1
ZWE,2007,2007-04-26,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Dzivaresekwa,Violence against civilians,Attack,17,0,1618597770,-17.8227,30.9553,1,1
ZWE,2007,2007-04-25,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-04-24,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-04-24,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597770,-18.0127,31.0756,1,1
ZWE,2007,2007-04-23,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Guruve,Guruve,Violence against civilians,Attack,37,0,1618597770,-16.6666,30.7,1,1
ZWE,2007,2007-04-23,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Kuwadzana,Protests,Peaceful protest,60,0,1618597770,-17.8252,30.9263,1,1
ZWE,2007,2007-04-23,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Kuwadzana,Protests,Protest with intervention,16,0,1618597770,-17.8252,30.9263,1,1
ZWE,2007,2007-04-23,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-04-20,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Bindura Urban,Bindura,Violence against civilians,Attack,37,0,1618597770,-17.2964,31.3297,1,1
ZWE,2007,2007-04-20,Zimbabwe Human Rights NGO Forum,Matabeleland North,Hwange Urban,Hwange,Violence against civilians,Attack,17,0,1618597770,-18.3693,26.5019,1,1
ZWE,2007,2007-04-19,Zimbabwe Human Rights NGO Forum,Matabeleland North,Tsholotsho,Tsholotsho,Violence against civilians,Attack,17,0,1618597770,-19.7666,27.75,1,1
ZWE,2007,2007-04-19,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Pumula-Luveve,Protests,Peaceful protest,60,0,1618597770,-20.1444,28.4733,1,1
ZWE,2007,2007-04-19,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Pumula-Luveve,Protests,Protest with intervention,16,0,1618597770,-20.1444,28.4733,1,1
ZWE,2007,2007-04-17,Zimbabwe Human Rights NGO Forum,Mashonaland West,Zvimba,Mutorashanga,Violence against civilians,Attack,37,0,1618597770,-17.15,30.6667,1,1
ZWE,2007,2007-04-15,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-04-14,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Protests,Protest with intervention,16,0,1618597770,-18.0127,31.0756,1,1
ZWE,2007,2007-04-13,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1618597770,-18.0127,31.0756,1,1
ZWE,2007,2007-04-08,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-04-08,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597770,-20.15,28.58,1,1
ZWE,2007,2007-03-31,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Borrowdale,Violence against civilians,Attack,17,0,1618597770,-17.7502,31.0967,1,1
ZWE,2007,2007-03-29,BBC News,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-29,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-03-29,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Dzivaresekwa,Violence against civilians,Attack,37,0,1618597770,-17.8227,30.9553,1,1
ZWE,2007,2007-03-28,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-28,BBC News,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-28,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597770,-17.8972,30.9336,1,1
ZWE,2007,2007-03-28,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-27,Zimbabwe Human Rights NGO Forum,Mashonaland West,Zvimba,Mutorashanga,Violence against civilians,Attack,17,0,1618597770,-17.15,30.6667,1,1
ZWE,2007,2007-03-22,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-22,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Kuwadzana,Violence against civilians,Attack,17,0,1618597770,-17.8252,30.9263,1,1
ZWE,2007,2007-03-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-03-21,Herald (Zimbabwe),Harare,Harare Urban,Harare,Riots,Violent demonstration,15,0,1634586992,-17.8277,31.0534,1,2
ZWE,2007,2007-03-21,Herald (Zimbabwe),Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,15,0,1634586992,-18.0127,31.0756,1,2
ZWE,2007,2007-03-21,Herald (Zimbabwe),Manicaland,Mutare Urban,Sakubva,Riots,Violent demonstration,15,0,1634586992,-18.9833,32.6167,1,2
ZWE,2007,2007-03-20,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Bindura Urban,Bindura,Violence against civilians,Attack,37,0,1618597770,-17.2964,31.3297,1,1
ZWE,2007,2007-03-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Kambuzuma,Protests,Protest with intervention,16,0,1618597770,-17.8552,30.9672,1,1
ZWE,2007,2007-03-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-03-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Tafara-Mabvuku,Violence against civilians,Attack,37,0,1618597770,-17.8353,31.2111,1,1
ZWE,2007,2007-03-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-17,Zimbabwe Human Rights NGO Forum,Mashonaland West,Kariba Urban,Kariba,Violence against civilians,Attack,17,0,1618597770,-16.5166,28.8,1,1
ZWE,2007,2007-03-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-03-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mufakose,Violence against civilians,Attack,17,0,1618597770,-17.8663,30.9272,1,1
ZWE,2007,2007-03-15,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597770,-20.15,28.58,1,1
ZWE,2007,2007-03-14,Zimbabwe Human Rights NGO Forum,Midlands,Gweru Urban,Gweru,Riots,Violent demonstration,15,0,1618597770,-19.45,29.82,1,1
ZWE,2007,2007-03-14,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-03-14,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-03-14,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mufakose,Violence against civilians,Attack,17,0,1618597770,-17.8663,30.9272,1,1
ZWE,2007,2007-03-14,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Mufakose,Explosions/Remote violence,Remote explosive/landmine/IED,13,0,1618597770,-17.8663,30.9272,1,1
ZWE,2007,2007-03-13,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597770,-17.8277,31.0534,1,1
ZWE,2007,2007-03-13,Independent (United Kingdom),Harare,Harare Urban,Glen View,Riots,Violent demonstration,15,0,1618597770,-17.9113,30.9486,1,1
ZWE,2007,2007-03-12,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597770,-17.8858,30.9919,1,1
ZWE,2007,2007-03-12,Zimbabwe Human Rights NGO Forum,Masvingo,Masvingo Urban,Masvingo,Violence against civilians,Attack,17,0,1618597770,-20.0833,30.8333,1,1
ZWE,2007,2007-03-09,VOA,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,1,1618597770,-18.1833,31.55,1,1
ZWE,2007,2007-03-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597771,-17.8972,30.9336,1,1
ZWE,2007,2007-03-04,Zimbabwe Human Rights NGO Forum,Manicaland,Chimanimani,Chimanimani,Violence against civilians,Attack,17,0,1618597771,-19.8,32.8667,1,1
ZWE,2007,2007-03-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597771,-17.8277,31.0534,1,1
ZWE,2007,2007-03-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Dzivaresekwa,Violence against civilians,Attack,17,0,1618597771,-17.8227,30.9553,1,1
ZWE,2007,2007-03-03,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Tafara-Mabvuku,Violence against civilians,Attack,17,0,1618597772,-17.8353,31.2111,1,1
ZWE,2007,2007-02-22,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-22,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen Norah,Violence against civilians,Attack,37,0,1618597772,-17.9047,30.9838,1,1
ZWE,2007,2007-02-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Hatfield,Violence against civilians,Attack,17,0,1618597772,-17.8757,31.0921,1,1
ZWE,2007,2007-02-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-21,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Abduction/forced disappearance,37,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-20,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-19,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,37,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-18,BBC News,Harare,Harare Urban,Highfield,Protests,Excessive force against protesters,16,3,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597772,-17.9113,30.9486,1,1
ZWE,2007,2007-02-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597772,-17.8972,30.9336,1,1
ZWE,2007,2007-02-18,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen Norah,Violence against civilians,Attack,17,0,1618597772,-17.9047,30.9838,1,1
ZWE,2007,2007-02-17,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,0,1618597772,-17.9113,30.9486,1,1
ZWE,2007,2007-02-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-16,BBC News,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597772,-17.8858,30.9919,1,1
ZWE,2007,2007-02-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Battles,Armed clash,13,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-15,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Kambuzuma,Riots,Violent demonstration,15,0,1618597772,-17.8552,30.9672,1,1
ZWE,2007,2007-02-15,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597772,-20.15,28.58,1,3
ZWE,2007,2007-02-13,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Protests,Excessive force against protesters,16,0,1618597772,-18.0127,31.0756,1,1
ZWE,2007,2007-02-13,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-13,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Protests,Peaceful protest,60,0,1618597772,-18.0127,31.0756,1,1
ZWE,2007,2007-02-13,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597772,-17.8277,31.0534,1,1
ZWE,2007,2007-02-12,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Makokoba,Violence against civilians,Attack,17,0,1618597772,-20.1419,28.5753,1,1
ZWE,2007,2007-02-12,Zimbabwe Human Rights NGO Forum,Midlands,Kwekwe Urban,Kwekwe,Violence against civilians,Attack,17,0,1618597772,-18.9166,29.8167,1,1
ZWE,2007,2007-02-05,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Hatfield,Violence against civilians,Attack,17,0,1618597773,-17.8757,31.0921,1,1
ZWE,2007,2007-02-04,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2007,2007-02-04,BBC News,Harare,Harare Urban,Glen View,Violence against civilians,Attack,17,1,1618597773,-17.9113,30.9486,1,1
ZWE,2007,2007-02-04,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Highfield,Violence against civilians,Attack,17,0,1618597773,-17.8858,30.9919,1,1
ZWE,2007,2007-02-03,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Excessive force against protesters,16,0,1618597773,-17.8277,31.0534,1,1
ZWE,2007,2007-02-03,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597773,-17.8277,31.0534,1,1
ZWE,2007,2007-02-02,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,St. Marys,Protests,Peaceful protest,60,0,1618597773,-17.8178,31.0447,1,1
ZWE,2007,2007-02-02,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2007,2007-02-02,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Protests,Peaceful protest,60,0,1618597773,-18.0127,31.0756,1,1
ZWE,2007,2007-02-02,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,St. Marys,Protests,Excessive force against protesters,16,0,1618597773,-17.8178,31.0447,1,1
ZWE,2007,2007-01-17,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597773,-17.8277,31.0534,1,1
ZWE,2007,2007-01-17,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597773,-20.15,28.58,1,1
ZWE,2007,2007-01-11,VOA,Midlands,Kwekwe Urban,Kwekwe,Violence against civilians,Attack,37,0,1618597773,-18.9166,29.8167,1,2
ZWE,2007,2007-01-10,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597773,-20.15,28.58,1,1
ZWE,2007,2007-01-08,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Protest with intervention,16,0,1618597773,-20.15,28.58,1,3
ZWE,2007,2007-01-03,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597773,-17.8277,31.0534,1,1
ZWE,2007,2007-01-02,BBC News,Harare,Harare Urban,Harare,Battles,Armed clash,11,0,1618597773,-17.8277,31.0534,1,1
ZWE,2007,2007-01-01,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,1,1618597773,-20.15,28.58,1,1
ZWE,2006,2006-12-26,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Hatfield,Violence against civilians,Attack,37,0,1618597773,-17.8757,31.0921,1,1
ZWE,2006,2006-12-20,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Shamva,Shamva,Violence against civilians,Attack,37,0,1618597773,-17.3166,31.5667,1,1
ZWE,2006,2006-12-15,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-12,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Shamva,Shamva,Violence against civilians,Attack,17,0,1618597773,-17.3166,31.5667,1,1
ZWE,2006,2006-12-12,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-12,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-12,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-11,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-11,Zimbabwe Human Rights NGO Forum,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,37,0,1618597773,-18.0127,31.0756,1,1
ZWE,2006,2006-12-10,Zimbabwe Human Rights NGO Forum,Mashonaland West,Kadoma Urban,Kadoma,Violence against civilians,Attack,37,0,1618597773,-18.35,29.9167,1,1
ZWE,2006,2006-12-07,Zimbabwe Human Rights NGO Forum,Manicaland,Mutare Urban,Mutare,Protests,Protest with intervention,16,0,1618597773,-18.9707,32.6709,1,1
ZWE,2006,2006-12-07,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597773,-17.8277,31.0534,1,1
ZWE,2006,2006-12-06,Zimbabwe Human Rights NGO Forum,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597773,-20.15,28.58,1,1
ZWE,2006,2006-12-05,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,37,0,1618597773,-17.8972,30.9336,1,1
ZWE,2006,2006-12-05,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597773,-17.8277,31.0534,1,1
ZWE,2006,2006-12-05,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597773,-17.8972,30.9336,1,1
